d,rf_str,mkt_str,smb_str,hml_str,umd_str
2005-02-17, 7.999999797903E-05,-7.19999987632036E-03,-2.79999990016222E-03, 2.30000005103648E-03, 2.19999998807907E-03
2005-02-18, 7.999999797903E-05, 9.99999974737875E-05,-1.39999995008111E-03, 8.99999984540045E-04, 9.99999974737875E-05
2005-02-22, 7.999999797903E-05,-1.37999998405576E-02,-2.79999990016222E-03,-8.99999984540045E-04,-4.19999985024333E-03
2005-02-23, 7.999999797903E-05, 4.80000022798777E-03,-1.39999995008111E-03, 3.00000002607703E-03, 4.69999993219972E-03
2005-02-24, 7.999999797903E-05, 7.49999983236194E-03, 1.79999996908009E-03,-1.50000001303852E-03, 7.79999978840351E-03
2005-02-25, 7.999999797903E-05, 9.80000011622906E-03, 3.40000004507601E-03, 4.30000014603138E-03, 8.20000004023314E-03
2005-02-28, 7.999999797903E-05,-5.9000002220273E-03, 2.30000005103648E-03, 1.09999999403954E-03, 1.9000000320375E-03
2005-03-01, 9.99999974737875E-05, 5.29999984428287E-03, 1.39999995008111E-03,-1.9000000320375E-03,-9.39999986439943E-03
2005-03-02, 9.99999974737875E-05, 1.99999994947575E-04,-1.70000002253801E-03, 1.00000004749745E-03, 7.49999983236194E-03
2005-03-03, 9.99999974737875E-05, 3.9999998989515E-04, 6.00000028498471E-04, 5.79999992623925E-03, 4.4999998062849E-03
2005-03-04, 9.99999974737875E-05, 9.4999996945262E-03, 0, 3.40000004507601E-03, 8.20000004023314E-03
2005-03-07, 9.99999974737875E-05, 2.30000005103648E-03,-3.50000010803342E-03,-3.9999998989515E-04,-4.30000014603138E-03
2005-03-08, 9.99999974737875E-05,-4.4999998062849E-03,-4.10000002011657E-03, 1.99999994947575E-04, 5.00000023748726E-04
2005-03-09, 9.99999974737875E-05,-9.60000045597553E-03, 1.39999995008111E-03,-2.49999994412065E-03,-8.60000029206276E-03
2005-03-10, 9.99999974737875E-05,-3.9999998989515E-04,-7.79999978840351E-03,-3.29999998211861E-03,-8.89999978244305E-03
2005-03-11, 9.99999974737875E-05,-5.10000018402934E-03, 5.40000014007092E-03, 6.09999988228083E-03, 1.09000001102686E-02
2005-03-14, 9.99999974737875E-05, 5.59999980032444E-03,-2.19999998807907E-03, 1.79999996908009E-03,-3.89999989420176E-03
2005-03-15, 9.99999974737875E-05,-6.3999998383224E-03, 2.19999998807907E-03, 2.79999990016222E-03, 3.70000000111759E-03
2005-03-16, 9.99999974737875E-05,-7.79999978840351E-03, 2.09999992512167E-03, 1.70000002253801E-03, 9.99999974737875E-05
2005-03-17, 9.99999974737875E-05, 2.30000005103648E-03, 1.99999994947575E-04, 6.20000017806888E-03, 8.2999998703599E-03
2005-03-18, 9.99999974737875E-05,-1.5999999595806E-03,-3.80000006407499E-03, 1.20000005699694E-03, 4.4999998062849E-03
2005-03-21, 9.99999974737875E-05,-4.4999998062849E-03, 3.10000008903444E-03,-1.39999995008111E-03,-2.0000000949949E-03
2005-03-22, 9.99999974737875E-05,-8.79999995231628E-03, 6.50000013411045E-03,-1.00000004749745E-03, 2.0000000949949E-03
2005-03-23, 9.99999974737875E-05,-2.70000007003546E-03,-8.2999998703599E-03,-6.59999996423721E-03,-1.08000002801418E-02
2005-03-24, 9.99999974737875E-05, 3.00000014249235E-04, 4.69999993219972E-03,-6.99999975040555E-04, 1.79999996908009E-03
2005-03-28, 9.99999974737875E-05, 7.999999797903E-04,-2.09999992512167E-03, 0,-1.99999994947575E-04
2005-03-29, 9.99999974737875E-05,-8.20000004023314E-03,-7.89999961853027E-03,-1.99999994947575E-04,-7.00000021606684E-03
2005-03-30, 9.99999974737875E-05, 1.30000002682209E-02, 1.20000005699694E-03,-2.60000000707805E-03,-3.00000014249235E-04
2005-03-31, 9.99999974737875E-05, 1.09999999403954E-03,-1.99999994947575E-04, 7.30000017210841E-03, 8.70000012218952E-03
2005-04-01, 9.99999974737875E-05,-5.59999980032444E-03,-5.00000023748726E-04, 6.89999992027879E-03, 1.54999997466803E-02
2005-04-04, 9.99999974737875E-05, 2.0000000949949E-03, 1.99999994947575E-04, 1.50000001303852E-03, 8.99999984540045E-04
2005-04-05, 9.99999974737875E-05, 3.59999993816018E-03,-1.39999995008111E-03,-3.10000008903444E-03,-2.40000011399388E-03
2005-04-06, 9.99999974737875E-05, 2.49999994412065E-03,-8.99999984540045E-04, 9.99999974737875E-05, 3.00000002607703E-03
2005-04-07, 9.99999974737875E-05, 5.2000000141561E-03,-9.99999974737875E-05,-2.09999992512167E-03,-3.59999993816018E-03
2005-04-08, 9.99999974737875E-05,-.008500000461936,-4.30000014603138E-03, 0,-4.99999988824129E-03
2005-04-11, 9.99999974737875E-05,-8.99999984540045E-04,-6.20000017806888E-03, 1.00000004749745E-03, 4.10000002011657E-03
2005-04-12, 9.99999974737875E-05, 4.90000005811453E-03, 2.40000011399388E-03,-1.79999996908009E-03,-4.00000018998981E-03
2005-04-13, 9.99999974737875E-05,-1.19000002741814E-02,-3.29999998211861E-03,-1.5999999595806E-03,-5.70000009611249E-03
2005-04-14, 9.99999974737875E-05,-1.11999996006489E-02,-5.70000009611249E-03,-1.70000002253801E-03,-7.60000012814999E-03
2005-04-15, 9.99999974737875E-05,-1.59000009298325E-02,-7.999999797903E-04,-5.10000018402934E-03,-7.79999978840351E-03
2005-04-18, 9.99999974737875E-05, 2.89999996311963E-03, 3.1999999191612E-03, 2.0000000949949E-03, 5.10000018402934E-03
2005-04-19, 9.99999974737875E-05, 8.00000037997961E-03, 7.60000012814999E-03, 2.09999992512167E-03, 1.08000002801418E-02
2005-04-20, 9.99999974737875E-05,-.012699999846518,-1.70000002253801E-03,-9.99999974737875E-05,-4.60000010207295E-03
2005-04-21, 9.99999974737875E-05, 1.77999995648861E-02, 2.30000005103648E-03,-4.39999997615814E-03, 2.79999990016222E-03
2005-04-22, 9.99999974737875E-05,-7.19999987632036E-03,-7.89999961853027E-03, 4.99999988824129E-03, 3.89999989420176E-03
2005-04-25, 9.99999974737875E-05, 8.79999995231628E-03, 5.00000023748726E-04, 5.00000023748726E-04, 6.69999979436398E-03
2005-04-26, 9.99999974737875E-05,-8.70000012218952E-03,-4.69999993219972E-03,-1.50000001303852E-03,-3.80000006407499E-03
2005-04-27, 9.99999974737875E-05, 1.79999996908009E-03,-4.99999988824129E-03,-3.89999989420176E-03,-7.49999983236194E-03
2005-04-28, 9.99999974737875E-05,-1.16999996826053E-02,-8.99999961256981E-03, 3.50000010803342E-03,-6.09999988228083E-03
2005-04-29, 9.99999974737875E-05, 9.99999977648258E-03,-3.70000000111759E-03,-1.20000005699694E-03, 6.99999975040555E-04
2005-05-02, 1.10000000859145E-04, 5.2000000141561E-03, 4.39999997615814E-03, 1.09999999403954E-03, 5.70000009611249E-03
2005-05-03, 1.10000000859145E-04,-1.09999999403954E-03, 3.9999998989515E-04,-5.10000018402934E-03,-7.69999995827675E-03
2005-05-04, 1.10000000859145E-04, 1.29000004380941E-02, 2.89999996311963E-03, 2.49999994412065E-03, 6.00000028498471E-04
2005-05-05, 1.10000000859145E-04,-1.39999995008111E-03, 2.40000011399388E-03,-2.09999992512167E-03, 4.99999988824129E-03
2005-05-06, 1.10000000859145E-04,-1.99999994947575E-04, 3.10000008903444E-03, 1.50000001303852E-03, 4.39999997615814E-03
2005-05-09, 1.10000000859145E-04, 6.30000000819564E-03, 3.00000002607703E-03,-3.00000014249235E-04, 1.79999996908009E-03
2005-05-10, 1.10000000859145E-04,-9.89999994635582E-03,-1.5999999595806E-03,-1.99999994947575E-04,-3.40000004507601E-03
2005-05-11, 1.10000000859145E-04, 3.10000008903444E-03,-3.70000000111759E-03,-2.40000011399388E-03,-5.00000023748726E-04
2005-05-12, 1.10000000859145E-04,-1.07000004500151E-02,-1.50000001303852E-03,-8.79999995231628E-03,-1.53999999165535E-02
2005-05-13, 1.10000000859145E-04,-5.2000000141561E-03,-7.999999797903E-04,-6.80000009015203E-03,-1.03000001981854E-02
2005-05-16, 1.10000000859145E-04, 9.60000045597553E-03, 4.69999993219972E-03,-3.70000000111759E-03,-6.00000028498471E-04
2005-05-17, 1.10000000859145E-04, 6.59999996423721E-03,-2.19999998807907E-03, 3.10000008903444E-03, 5.10000018402934E-03
2005-05-18, 1.10000000859145E-04, 1.13000003620982E-02, 9.30000003427267E-03,-4.19999985024333E-03,-1.50000001303852E-03
2005-05-19, 1.10000000859145E-04, 4.80000022798777E-03,-1.50000001303852E-03, 1.00000004749745E-03, 1.00000004749745E-03
2005-05-20, 1.10000000859145E-04,-1.50000001303852E-03,-3.00000014249235E-04, 1.50000001303852E-03,-3.50000010803342E-03
2005-05-23, 1.10000000859145E-04, 4.4999998062849E-03, 1.79999996908009E-03, 9.99999974737875E-05, 5.79999992623925E-03
2005-05-24, 1.10000000859145E-04, 3.00000014249235E-04, 0, 3.9999998989515E-04, 8.99999984540045E-04
2005-05-25, 1.10000000859145E-04,-4.39999997615814E-03,-5.59999980032444E-03, 3.40000004507601E-03, 3.00000002607703E-03
2005-05-26, 1.10000000859145E-04, 6.80000009015203E-03, 6.3999998383224E-03,-3.00000014249235E-04, 1.70000002253801E-03
2005-05-27, 1.10000000859145E-04, 2.60000000707805E-03, 8.99999984540045E-04, 3.89999989420176E-03, 4.19999985024333E-03
2005-05-31, 1.10000000859145E-04,-4.39999997615814E-03, 4.39999997615814E-03, 3.50000010803342E-03, 5.29999984428287E-03
2005-06-01, 9.99999974737875E-05, 8.89999978244305E-03, 1.5999999595806E-03, 0, 6.00000028498471E-04
2005-06-02, 9.99999974737875E-05, 2.09999992512167E-03, 8.99999984540045E-04,-2.30000005103648E-03,-6.00000028498471E-04
2005-06-03, 9.99999974737875E-05,-5.9000002220273E-03,-1.9000000320375E-03, 5.49999997019768E-03, 6.3999998383224E-03
2005-06-06, 9.99999974737875E-05, 1.5999999595806E-03, 2.79999990016222E-03, 1.20000005699694E-03, 3.10000008903444E-03
2005-06-07, 9.99999974737875E-05,-9.99999974737875E-05, 1.50000001303852E-03, 3.9999998989515E-04,-2.30000005103648E-03
2005-06-08, 9.99999974737875E-05,-2.40000011399388E-03,-3.50000010803342E-03, 2.79999990016222E-03,-3.29999998211861E-03
2005-06-09, 9.99999974737875E-05, 5.59999980032444E-03, 2.49999994412065E-03, 3.00000014249235E-04, 6.20000017806888E-03
2005-06-10, 9.99999974737875E-05,-1.5999999595806E-03, 1.20000005699694E-03, 5.10000018402934E-03,-2.09999992512167E-03
2005-06-13, 9.99999974737875E-05, 2.60000000707805E-03, 1.20000005699694E-03, 2.19999998807907E-03, 7.999999797903E-04
2005-06-14, 9.99999974737875E-05, 3.00000002607703E-03, 4.39999997615814E-03, 3.1999999191612E-03,-8.99999984540045E-04
2005-06-15, 9.99999974737875E-05, 2.79999990016222E-03, 2.09999992512167E-03, 1.9000000320375E-03, 1.79999996908009E-03
2005-06-16, 9.99999974737875E-05, 4.99999988824129E-03, 5.9000002220273E-03,-2.60000000707805E-03, 1.09999999403954E-03
2005-06-17, 9.99999974737875E-05, 3.89999989420176E-03,-5.79999992623925E-03, 2.30000005103648E-03, 3.1999999191612E-03
2005-06-20, 9.99999974737875E-05,-8.99999984540045E-04,-3.1999999191612E-03, 1.09999999403954E-03, 3.00000014249235E-04
2005-06-21, 9.99999974737875E-05,-2.0000000949949E-03, 1.30000000353903E-03,-2.19999998807907E-03,-4.39999997615814E-03
2005-06-22, 9.99999974737875E-05, 8.99999984540045E-04, 2.60000000707805E-03,-3.00000014249235E-04, 1.50000001303852E-03
2005-06-23, 9.99999974737875E-05,-9.99999977648258E-03,-4.00000018998981E-03, 2.19999998807907E-03,-1.99999994947575E-04
2005-06-24, 9.99999974737875E-05,-6.69999979436398E-03, 9.99999974737875E-05, 7.999999797903E-04, 1.20000005699694E-03
2005-06-27, 9.99999974737875E-05,-5.00000023748726E-04,-1.30000000353903E-03, 6.3999998383224E-03, 9.20000020414591E-03
2005-06-28, 9.99999974737875E-05, 9.60000045597553E-03, 1.03000001981854E-02,-6.20000017806888E-03,-2.30000005103648E-03
2005-06-29, 9.99999974737875E-05,-5.00000023748726E-04, 3.40000004507601E-03, 7.999999797903E-04,-6.99999975040555E-04
2005-06-30, 9.99999974737875E-05,-6.00000005215406E-03, 2.19999998807907E-03, 2.89999996311963E-03, 2.79999990016222E-03
2005-07-01, 1.19999996968545E-04, 3.59999993816018E-03, 8.99999984540045E-04, 4.4999998062849E-03, 3.89999989420176E-03
2005-07-05, 1.19999996968545E-04, 8.39999970048666E-03, 5.40000014007092E-03,-1.39999995008111E-03, 5.59999980032444E-03
2005-07-06, 1.19999996968545E-04,-6.20000017806888E-03, 1.30000000353903E-03,-1.00000004749745E-03,-2.49999994412065E-03
2005-07-07, 1.19999996968545E-04, 2.60000000707805E-03,-1.20000005699694E-03,-1.50000001303852E-03, 3.89999989420176E-03
2005-07-08, 1.19999996968545E-04, 1.18000004440546E-02, 7.49999983236194E-03,-5.9000002220273E-03,-4.99999988824129E-03
2005-07-11, 1.19999996968545E-04, 7.1000000461936E-03, 7.40000000223517E-03,-1.09999999403954E-03, 3.9999998989515E-04
2005-07-12, 1.19999996968545E-04, 2.49999994412065E-03,-2.79999990016222E-03,-3.9999998989515E-04, 9.99999974737875E-05
2005-07-13, 1.19999996968545E-04,-3.00000014249235E-04,-3.80000006407499E-03, 3.00000014249235E-04,-4.60000010207295E-03
2005-07-14, 1.19999996968545E-04, 3.00000014249235E-04,-6.20000017806888E-03,-5.9000002220273E-03,-1.00999996066093E-02
2005-07-15, 1.19999996968545E-04, 8.99999984540045E-04, 0,-1.20000005699694E-03, 2.09999992512167E-03
2005-07-18, 1.19999996968545E-04,-4.90000005811453E-03,-1.50000001303852E-03, 1.00000004749745E-03, 2.0000000949949E-03
2005-07-19, 1.19999996968545E-04, 7.89999961853027E-03, 8.60000029206276E-03,-8.99999984540045E-04, 3.70000000111759E-03
2005-07-20, 1.19999996968545E-04, 5.49999997019768E-03, 7.49999983236194E-03,-2.70000007003546E-03,-3.00000014249235E-04
2005-07-21, 1.19999996968545E-04,-6.89999992027879E-03,-5.9000002220273E-03, 1.00000004749745E-03,-8.70000012218952E-03
2005-07-22, 1.19999996968545E-04, 5.59999980032444E-03, 8.89999978244305E-03, 7.1000000461936E-03, 6.59999996423721E-03
2005-07-25, 1.19999996968545E-04,-4.30000014603138E-03,-5.10000018402934E-03, 1.79999996908009E-03, 3.00000014249235E-04
2005-07-26, 1.19999996968545E-04, 1.79999996908009E-03, 2.89999996311963E-03, 1.5999999595806E-03,-9.99999974737875E-05
2005-07-27, 1.19999996968545E-04, 4.30000014603138E-03,-3.80000006407499E-03, 0, 2.09999992512167E-03
2005-07-28, 1.19999996968545E-04, 7.00000021606684E-03, 4.80000022798777E-03,-1.00000004749745E-03, 6.30000000819564E-03
2005-07-29, 1.19999996968545E-04,-6.3999998383224E-03, 2.40000011399388E-03, 7.999999797903E-04, 2.40000011399388E-03
2005-08-01, 1.30000000353903E-04, 1.9000000320375E-03, 2.70000007003546E-03,-1.70000002253801E-03, 2.79999990016222E-03
2005-08-02, 1.30000000353903E-04, 7.1000000461936E-03, 1.99999994947575E-04, 3.00000002607703E-03, 2.0000000949949E-03
2005-08-03, 1.30000000353903E-04,-3.00000014249235E-04,-6.3999998383224E-03, 6.99999975040555E-04,-1.39999995008111E-03
2005-08-04, 1.30000000353903E-04,-7.60000012814999E-03,-8.2999998703599E-03, 3.80000006407499E-03,-1.99999994947575E-04
2005-08-05, 1.30000000353903E-04,-8.60000029206276E-03,-2.89999996311963E-03,-1.00000004749745E-03,-6.30000000819564E-03
2005-08-08, 1.30000000353903E-04,-3.1999999191612E-03, 9.99999974737875E-05, 2.09999992512167E-03,-9.99999974737875E-05
2005-08-09, 1.30000000353903E-04, 5.29999984428287E-03,-4.60000010207295E-03, 9.99999974737875E-05,-7.999999797903E-04
2005-08-10, 1.30000000353903E-04,-5.00000023748726E-04,-9.99999974737875E-05, 4.00000018998981E-03, 8.2999998703599E-03
2005-08-11, 1.30000000353903E-04, 7.30000017210841E-03, 1.5999999595806E-03,-1.00000004749745E-03, 1.20000005699694E-03
2005-08-12, 1.30000000353903E-04,-5.2000000141561E-03,-3.80000006407499E-03, 1.70000002253801E-03, 6.00000028498471E-04
2005-08-15, 1.30000000353903E-04, 2.49999994412065E-03, 4.80000022798777E-03,-2.09999992512167E-03,-2.09999992512167E-03
2005-08-16, 1.30000000353903E-04,-1.15999998524785E-02,-4.19999985024333E-03, 8.99999984540045E-04,-4.30000014603138E-03
2005-08-17, 1.30000000353903E-04,-6.99999975040555E-04, 1.09999999403954E-03,-4.60000010207295E-03,-2.09999992512167E-03
2005-08-18, 1.30000000353903E-04,-2.19999998807907E-03,-4.4999998062849E-03, 8.99999984540045E-04,-6.99999975040555E-04
2005-08-19, 1.30000000353903E-04, 1.79999996908009E-03, 5.00000023748726E-04, 2.40000011399388E-03, 4.80000022798777E-03
2005-08-22, 1.30000000353903E-04, 2.40000011399388E-03, 4.80000022798777E-03, 1.70000002253801E-03, 1.30000000353903E-03
2005-08-23, 1.30000000353903E-04,-3.00000002607703E-03,-1.99999994947575E-04, 1.99999994947575E-04, 2.30000005103648E-03
2005-08-24, 1.30000000353903E-04,-4.4999998062849E-03, 4.39999997615814E-03, 1.79999996908009E-03, 4.90000005811453E-03
2005-08-25, 1.30000000353903E-04, 2.09999992512167E-03, 1.20000005699694E-03, 2.30000005103648E-03, 6.00000028498471E-04
2005-08-26, 1.30000000353903E-04,-6.80000009015203E-03,-5.70000009611249E-03,-1.39999995008111E-03,-2.49999994412065E-03
2005-08-29, 1.30000000353903E-04, 6.00000005215406E-03, 3.50000010803342E-03,-1.9000000320375E-03, 1.70000002253801E-03
2005-08-30, 1.30000000353903E-04,-2.49999994412065E-03,-1.99999994947575E-04, 3.89999989420176E-03, 7.49999983236194E-03
2005-08-31, 1.30000000353903E-04, 1.15999998524785E-02, 6.89999992027879E-03,-1.00000004749745E-03, 9.20000020414591E-03
2005-09-01, 1.4000000373926E-04, 2.19999998807907E-03,-3.9999998989515E-04, 3.80000006407499E-03, 4.60000010207295E-03
2005-09-02, 1.4000000373926E-04,-3.70000000111759E-03,-2.89999996311963E-03,-1.00000004749745E-03,-4.39999997615814E-03
2005-09-06, 1.4000000373926E-04, 1.16999996826053E-02, 2.40000011399388E-03,-4.60000010207295E-03, 1.9000000320375E-03
2005-09-07, 1.4000000373926E-04, 2.70000007003546E-03, 1.09999999403954E-03,-1.70000002253801E-03, 3.10000008903444E-03
2005-09-08, 1.4000000373926E-04,-3.50000010803342E-03,-8.99999984540045E-04,-6.99999975040555E-04, 1.39999995008111E-03
2005-09-09, 1.4000000373926E-04, 7.69999995827675E-03,-1.09999999403954E-03, 2.70000007003546E-03, 5.49999997019768E-03
2005-09-12, 1.4000000373926E-04,-7.999999797903E-04, 5.2000000141561E-03,-4.19999985024333E-03,-4.30000014603138E-03
2005-09-13, 1.4000000373926E-04,-7.19999987632036E-03,-2.09999992512167E-03, 1.39999995008111E-03, 1.5999999595806E-03
2005-09-14, 1.4000000373926E-04,-3.50000010803342E-03,-6.80000009015203E-03, 5.29999984428287E-03, 3.9999998989515E-04
2005-09-15, 1.4000000373926E-04,-1.99999994947575E-04,-2.40000011399388E-03, 2.89999996311963E-03, 1.5999999595806E-03
2005-09-16, 1.4000000373926E-04, 7.1000000461936E-03, 1.50000001303852E-03,-6.00000028498471E-04,-6.00000028498471E-04
2005-09-19, 1.4000000373926E-04,-4.4999998062849E-03,-1.5999999595806E-03, 3.80000006407499E-03, 9.39999986439943E-03
2005-09-20, 1.4000000373926E-04,-7.49999983236194E-03,-1.70000002253801E-03, 6.00000028498471E-04,-2.19999998807907E-03
2005-09-21, 1.4000000373926E-04,-9.4999996945262E-03,-5.10000018402934E-03, 4.10000002011657E-03, 3.40000004507601E-03
2005-09-22, 1.4000000373926E-04, 2.0000000949949E-03,-5.00000023748726E-04,-2.70000007003546E-03,-5.00000023748726E-04
2005-09-23, 1.4000000373926E-04, 1.39999995008111E-03, 5.59999980032444E-03, 6.99999975040555E-04, 1.50000001303852E-03
2005-09-26, 1.4000000373926E-04, 2.30000005103648E-03, 5.2000000141561E-03, 1.50000001303852E-03, 7.30000017210841E-03
2005-09-27, 1.4000000373926E-04,-3.9999998989515E-04,-8.99999984540045E-04, 0, 2.19999998807907E-03
2005-09-28, 1.4000000373926E-04, 8.99999984540045E-04,-6.00000005215406E-03, 3.70000000111759E-03, 3.29999998211861E-03
2005-09-29, 1.4000000373926E-04, .008500000461936, 2.49999994412065E-03,-5.00000023748726E-04,-6.99999975040555E-04
2005-09-30, 1.4000000373926E-04, 2.30000005103648E-03, 3.00000002607703E-03,-3.00000002607703E-03, 1.50000001303852E-03
2005-10-03, 1.30000000353903E-04, 1.99999994947575E-04, 4.60000010207295E-03, 5.00000023748726E-04, 6.09999988228083E-03
2005-10-04, 1.30000000353903E-04,-9.70000028610229E-03, 2.19999998807907E-03,-3.29999998211861E-03,-6.3999998383224E-03
2005-10-05, 1.30000000353903E-04,-1.68999992311001E-02,-9.89999994635582E-03,-3.89999989420176E-03,-1.11999996006489E-02
2005-10-06, 1.30000000353903E-04,-6.3999998383224E-03,-3.10000008903444E-03, 3.9999998989515E-04,-1.37999998405576E-02
2005-10-07, 1.30000000353903E-04, 4.60000010207295E-03, 3.10000008903444E-03, 2.19999998807907E-03, 7.89999961853027E-03
2005-10-10, 1.30000000353903E-04,-7.49999983236194E-03,-6.99999975040555E-04,-3.00000002607703E-03,-6.89999992027879E-03
2005-10-11, 1.30000000353903E-04,-2.79999990016222E-03,-9.39999986439943E-03, 2.60000000707805E-03, 6.50000013411045E-03
2005-10-12, 1.30000000353903E-04,-8.2999998703599E-03,-4.99999988824129E-03,-8.99999984540045E-04,-9.60000045597553E-03
2005-10-13, 1.30000000353903E-04,-2.19999998807907E-03, 4.80000022798777E-03,-8.89999978244305E-03,-6.20000017806888E-03
2005-10-14, 1.30000000353903E-04, 9.39999986439943E-03, 4.99999988824129E-03,-3.9999998989515E-04, .008500000461936
2005-10-17, 1.30000000353903E-04, 3.29999998211861E-03,-3.70000000111759E-03, 2.49999994412065E-03, 7.30000017210841E-03
2005-10-18, 1.30000000353903E-04,-1.09999999403954E-02, 6.99999975040555E-04,-4.4999998062849E-03,-9.4999996945262E-03
2005-10-19, 1.30000000353903E-04, 1.40000004321337E-02, 4.10000002011657E-03,-1.09999999403954E-03, 4.19999985024333E-03
2005-10-20, 1.30000000353903E-04,-1.48999998345971E-02, 9.99999974737875E-05,-5.79999992623925E-03,-9.39999986439943E-03
2005-10-21, 1.30000000353903E-04, 3.40000004507601E-03, 3.80000006407499E-03, 2.40000011399388E-03, 4.99999988824129E-03
2005-10-24, 1.30000000353903E-04, 1.68999992311001E-02, 1.5999999595806E-03, 4.39999997615814E-03, 7.49999983236194E-03
2005-10-25, 1.30000000353903E-04,-2.30000005103648E-03,-3.89999989420176E-03, 4.00000018998981E-03, 5.2000000141561E-03
2005-10-26, 1.30000000353903E-04,-4.69999993219972E-03,-2.0000000949949E-03, 8.99999984540045E-04,-4.00000018998981E-03
2005-10-27, 1.30000000353903E-04,-1.22999995946884E-02,-9.60000045597553E-03, 2.30000005103648E-03,-5.9000002220273E-03
2005-10-28, 1.30000000353903E-04, 1.48999998345971E-02,-9.99999974737875E-05, 2.49999994412065E-03, 5.29999984428287E-03
2005-10-31, 1.30000000353903E-04, 9.39999986439943E-03, 8.00000037997961E-03,-1.99999994947575E-04, 3.10000008903444E-03
2005-11-01, 1.50000007124618E-04,-2.40000011399388E-03,-1.70000002253801E-03, 3.00000002607703E-03, 2.49999994412065E-03
2005-11-02, 1.50000007124618E-04, 1.19000002741814E-02, 8.2999998703599E-03, 1.99999994947575E-04, 5.49999997019768E-03
2005-11-03, 1.50000007124618E-04, 4.10000002011657E-03,-1.00000004749745E-03,-2.79999990016222E-03, 6.50000013411045E-03
2005-11-04, 1.50000007124618E-04,-5.00000023748726E-04, 7.999999797903E-04,-4.00000018998981E-03,-9.30000003427267E-03
2005-11-07, 1.50000007124618E-04, 2.19999998807907E-03, 2.79999990016222E-03,-3.40000004507601E-03,-5.49999997019768E-03
2005-11-08, 1.50000007124618E-04,-3.50000010803342E-03,-3.70000000111759E-03, 6.99999975040555E-04, 2.89999996311963E-03
2005-11-09, 1.50000007124618E-04, 1.79999996908009E-03, 2.19999998807907E-03,-3.00000014249235E-04,-2.79999990016222E-03
2005-11-10, 1.50000007124618E-04, 6.89999992027879E-03,-6.00000028498471E-04,-7.40000000223517E-03,-1.04000000283122E-02
2005-11-11, 1.50000007124618E-04, 3.29999998211861E-03, 0,-1.5999999595806E-03, 1.99999994947575E-04
2005-11-14, 1.50000007124618E-04,-1.00000004749745E-03,-3.29999998211861E-03, 3.9999998989515E-04, 1.79999996908009E-03
2005-11-15, 1.50000007124618E-04,-4.80000022798777E-03,-6.30000000819564E-03,-7.999999797903E-04, 3.59999993816018E-03
2005-11-16, 1.50000007124618E-04, 1.39999995008111E-03,-3.80000006407499E-03, 1.30000000353903E-03, 8.60000029206276E-03
2005-11-17, 1.50000007124618E-04, .010499999858439, 6.89999992027879E-03,-2.09999992512167E-03, 1.50000001303852E-03
2005-11-18, 1.50000007124618E-04, 3.89999989420176E-03, 2.40000011399388E-03,-1.00000004749745E-03,-6.50000013411045E-03
2005-11-21, 1.50000007124618E-04, 6.30000000819564E-03, 3.80000006407499E-03,-2.40000011399388E-03, 4.30000014603138E-03
2005-11-22, 1.50000007124618E-04, 5.29999984428287E-03,-5.00000023748726E-04, 1.99999994947575E-04, 2.79999990016222E-03
2005-11-23, 1.50000007124618E-04, 3.1999999191612E-03,-2.40000011399388E-03, 1.79999996908009E-03,-5.40000014007092E-03
2005-11-25, 1.50000007124618E-04, 2.30000005103648E-03,-1.30000000353903E-03,-3.9999998989515E-04, 2.19999998807907E-03
2005-11-28, 1.50000007124618E-04,-1.00999996066093E-02,-6.69999979436398E-03, 1.20000005699694E-03,-8.60000029206276E-03
2005-11-29, 1.50000007124618E-04, 1.99999994947575E-04, 2.79999990016222E-03, 2.49999994412065E-03, 4.39999997615814E-03
2005-11-30, 1.50000007124618E-04,-4.30000014603138E-03, 1.09000001102686E-02,-1.70000002253801E-03, 2.19999998807907E-03
2005-12-01, 1.50000007124618E-04, 1.31000000983477E-02, 4.60000010207295E-03, 1.79999996908009E-03, 5.29999984428287E-03
2005-12-02, 1.50000007124618E-04, 8.99999984540045E-04, 5.00000023748726E-04,-1.30000000353903E-03, 1.9000000320375E-03
2005-12-05, 1.50000007124618E-04,-2.70000007003546E-03,-2.09999992512167E-03, 1.09999999403954E-03, 4.60000010207295E-03
2005-12-06, 1.50000007124618E-04, 1.39999995008111E-03, 6.00000028498471E-04, 3.9999998989515E-04,-6.99999975040555E-04
2005-12-07, 1.50000007124618E-04,-4.4999998062849E-03,-6.99999975040555E-04, 5.00000023748726E-04,-3.70000000111759E-03
2005-12-08, 1.50000007124618E-04, 1.99999994947575E-04, 2.19999998807907E-03, 1.5999999595806E-03, 8.99999961256981E-03
2005-12-09, 1.50000007124618E-04, 2.49999994412065E-03, 2.30000005103648E-03,-8.99999984540045E-04,-4.69999993219972E-03
2005-12-12, 1.50000007124618E-04, 1.20000005699694E-03, 8.99999984540045E-04,-3.00000014249235E-04, 1.09999999403954E-03
2005-12-13, 1.50000007124618E-04, 4.00000018998981E-03,-5.59999980032444E-03,-3.9999998989515E-04,-2.79999990016222E-03
2005-12-14, 1.50000007124618E-04, 2.89999996311963E-03,-2.40000011399388E-03, 7.999999797903E-04,-1.50000001303852E-03
2005-12-15, 1.50000007124618E-04,-3.00000002607703E-03,-5.70000009611249E-03,-2.60000000707805E-03, 3.9999998989515E-04
